country,continent,opposition,opposition_continent,played,wins,draws,losses,gf,ga
bahamas,concacaf,turks-and-caicos-islands,concacaf,2,2,0,0,10,0
barbados,concacaf,aruba,concacaf,2,2,0,0,7,1
barbados,concacaf,costa-rica,concacaf,2,1,0,1,2,4
barbados,concacaf,cuba,concacaf,2,0,2,0,2,2
barbados,concacaf,dominica,concacaf,2,1,1,0,2,1
barbados,concacaf,dominica,concacaf,2,2,0,0,2,0
barbados,concacaf,grenada,concacaf,2,1,1,0,5,4
barbados,concacaf,guatemala,concacaf,2,0,0,2,1,5
barbados,concacaf,guyana,concacaf,2,0,0,2,0,4
barbados,concacaf,jamaica,concacaf,2,0,0,2,0,3
barbados,concacaf,trinidad-and-tobago,concacaf,7,1,0,6,4,16
barbados,concacaf,usa,concacaf,4,0,0,4,0,20
bermuda,concacaf,antigua-and-barbuda,concacaf,4,2,2,0,6,2
bermuda,concacaf,barbados,concacaf,2,2,0,0,4,2
bermuda,concacaf,british-virgin-islands,concacaf,2,2,0,0,14,1
bermuda,concacaf,canada,concacaf,4,0,2,2,2,8
bermuda,concacaf,cayman-islands,concacaf,2,1,1,0,4,2
bermuda,concacaf,el-salvador,concacaf,4,1,1,2,5,8
bermuda,concacaf,guyana,concacaf,2,0,1,1,2,3
bermuda,concacaf,haiti,concacaf,2,1,0,1,2,2
bermuda,concacaf,jamaica,concacaf,2,0,1,1,3,4
bermuda,concacaf,montserrat,concacaf,2,2,0,0,20,0
bermuda,concacaf,trinidad-and-tobago,concacaf,4,2,0,2,4,5
bermuda,concacaf,usa,concacaf,2,0,0,2,2,8
british-virgin-islands,concacaf,bahamas,concacaf,2,0,2,0,3,3
british-virgin-islands,concacaf,bermuda,concacaf,2,0,0,2,1,14
british-virgin-islands,concacaf,us-virgin-islands,concacaf,2,0,0,2,1,4
cayman-islands,concacaf,bermuda,concacaf,2,0,1,1,2,4
cayman-islands,concacaf,cuba,concacaf,6,0,2,4,1,14
cayman-islands,concacaf,el-salvador,concacaf,2,0,0,2,1,8
cayman-islands,concacaf,suriname,concacaf,2,0,0,2,0,2
cuba,concacaf,antigua-and-barbuda,concacaf,2,2,0,0,8,3
cuba,concacaf,barbados,concacaf,2,0,2,0,2,2
cuba,concacaf,canada,concacaf,7,0,2,5,2,11
cuba,concacaf,cayman-islands,concacaf,6,4,2,0,14,1
cuba,concacaf,costa-rica,concacaf,2,0,2,0,3,3
cuba,concacaf,el-salvador,concacaf,3,0,1,2,0,8
cuba,concacaf,guatemala,concacaf,4,1,1,2,4,7
cuba,concacaf,guyana,concacaf,2,2,0,0,4,0
cuba,concacaf,haiti,concacaf,9,4,4,1,21,8
cuba,concacaf,honduras,concacaf,3,0,0,3,0,6
cuba,concacaf,jamaica,concacaf,4,3,0,1,7,4
cuba,concacaf,mexico,concacaf,6,0,0,6,3,21
cuba,concacaf,panama,concacaf,4,1,1,2,5,6
cuba,concacaf,romania,europe,2,1,1,0,5,4
cuba,concacaf,suriname,concacaf,4,2,2,0,4,0
cuba,concacaf,sweden,europe,1,0,0,1,0,8
cuba,concacaf,trinidad-and-tobago,concacaf,2,0,0,2,1,6
cuba,concacaf,usa,concacaf,4,0,1,3,4,13
curacao,concacaf,antigua-and-barbuda,concacaf,2,0,0,2,2,8
curacao,concacaf,haiti,concacaf,2,0,1,1,4,6
dominica,concacaf,bahamas,concacaf,2,1,1,0,4,2
dominica,concacaf,barbados,concacaf,2,0,1,1,1,2
dominica,concacaf,haiti,concacaf,2,0,0,2,1,7
dominica,concacaf,mexico,concacaf,2,0,0,2,0,18
dominica,concacaf,nicaragua,concacaf,2,0,0,2,0,3
dominica,concacaf,panama,concacaf,2,0,0,2,0,8
dominican-republic,concacaf,anguilla,concacaf,4,3,1,0,12,0
dominican-republic,concacaf,aruba,concacaf,2,2,0,0,6,3
dominican-republic,concacaf,cayman-islands,concacaf,2,1,1,0,5,1
dominican-republic,concacaf,el-salvador,concacaf,2,0,0,2,3,5
dominican-republic,concacaf,haiti,concacaf,2,0,0,2,0,6
dominican-republic,concacaf,montserrat,concacaf,2,2,0,0,6,1
dominican-republic,concacaf,puerto-rico,concacaf,3,0,1,2,2,4
dominican-republic,concacaf,suriname,concacaf,2,1,1,0,4,2
dominican-republic,concacaf,trinidad-and-tobago,concacaf,6,0,0,6,1,22
grenada,concacaf,barbados,concacaf,2,0,1,1,4,5
grenada,concacaf,belize,concacaf,2,1,0,1,4,4
grenada,concacaf,costa-rica,concacaf,2,0,1,1,2,5
grenada,concacaf,guyana,concacaf,6,4,0,2,20,10
grenada,concacaf,haiti,concacaf,2,0,0,2,1,7
grenada,concacaf,us-virgin-islands,concacaf,1,1,0,0,10,0
grenada,concacaf,usa,concacaf,2,0,0,2,2,6
guyana,concacaf,antigua-and-barbuda,concacaf,2,0,2,0,0,0
guyana,concacaf,barbados,concacaf,2,2,0,0,4,0
guyana,concacaf,bermuda,concacaf,2,1,1,0,3,2
guyana,concacaf,costa-rica,concacaf,2,0,0,2,0,11
guyana,concacaf,cuba,concacaf,2,0,0,2,0,4
guyana,concacaf,el-salvador,concacaf,2,0,1,1,4,5
guyana,concacaf,grenada,concacaf,6,2,0,4,10,20
guyana,concacaf,mexico,concacaf,2,0,0,2,1,8
guyana,concacaf,suriname,concacaf,10,1,2,7,6,16
guyana,concacaf,trinidad-and-tobago,concacaf,4,1,0,3,2,9
haiti,concacaf,antigua-and-barbuda,concacaf,4,2,0,2,7,4
haiti,concacaf,argentina,southamerica,1,0,0,1,1,4
haiti,concacaf,bahamas,concacaf,2,2,0,0,13,0
haiti,concacaf,bermuda,concacaf,2,1,0,1,2,2
haiti,concacaf,canada,concacaf,4,0,2,2,2,6
haiti,concacaf,costa-rica,concacaf,2,0,0,2,1,5
haiti,concacaf,cuba,concacaf,9,1,4,4,8,21
haiti,concacaf,curacao,concacaf,2,1,1,0,6,4
haiti,concacaf,dominica,concacaf,2,2,0,0,7,1
haiti,concacaf,dominican-republic,concacaf,2,2,0,0,6,0
haiti,concacaf,el-salvador,concacaf,7,2,1,4,5,9
haiti,concacaf,grenada,concacaf,2,2,0,0,7,1
haiti,concacaf,guatemala,concacaf,6,3,1,2,7,8
haiti,concacaf,honduras,concacaf,4,1,0,3,2,11
haiti,concacaf,italy,europe,1,0,0,1,1,3
haiti,concacaf,jamaica,concacaf,2,0,1,1,1,4
haiti,concacaf,mexico,concacaf,5,0,1,4,2,18
haiti,concacaf,poland,europe,1,0,0,1,0,7
haiti,concacaf,puerto-rico,concacaf,2,2,0,0,12,0
haiti,concacaf,suriname,concacaf,3,1,2,0,4,3
haiti,concacaf,trinidad-and-tobago,concacaf,7,3,1,3,12,10
haiti,concacaf,turks-and-caicos-islands,concacaf,2,2,0,0,7,0
haiti,concacaf,us-virgin-islands,concacaf,2,2,0,0,13,0
haiti,concacaf,usa,concacaf,4,2,0,2,5,6
jamaica,concacaf,argentina,southamerica,1,0,0,1,0,5
jamaica,concacaf,bahamas,concacaf,2,2,0,0,13,0
jamaica,concacaf,barbados,concacaf,2,2,0,0,3,0
jamaica,concacaf,bermuda,concacaf,2,1,1,0,4,3
jamaica,concacaf,canada,concacaf,6,2,3,1,6,3
jamaica,concacaf,costa-rica,concacaf,10,1,2,7,6,23
jamaica,concacaf,croatia,europe,1,0,0,1,1,3
jamaica,concacaf,cuba,concacaf,4,1,0,3,4,7
jamaica,concacaf,el-salvador,concacaf,8,3,2,3,8,8
jamaica,concacaf,guatemala,concacaf,2,1,0,1,3,3
jamaica,concacaf,haiti,concacaf,2,1,1,0,4,1
jamaica,concacaf,honduras,concacaf,12,3,3,6,11,15
jamaica,concacaf,japan,asia,1,1,0,0,2,1
jamaica,concacaf,mexico,concacaf,12,2,1,8,6,29
jamaica,concacaf,panama,concacaf,4,0,3,1,3,4
jamaica,concacaf,puerto-rico,concacaf,4,4,0,0,6,2
jamaica,concacaf,suriname,concacaf,2,2,0,0,2,0
jamaica,concacaf,trinidad-and-tobago,concacaf,4,3,1,0,6,3
jamaica,concacaf,usa,concacaf,12,1,6,5,8,16
montserrat,concacaf,belize,concacaf,1,0,0,1,2,5
montserrat,concacaf,bermuda,concacaf,2,0,0,2,0,20
montserrat,concacaf,dominican-republic,concacaf,2,0,0,2,1,6
montserrat,concacaf,suriname,concacaf,1,0,0,1,1,7
puerto-rico,concacaf,aruba,concacaf,2,0,1,1,4,6
puerto-rico,concacaf,canada,concacaf,2,0,1,1,0,3
puerto-rico,concacaf,dominican-republic,concacaf,3,2,1,0,4,2
puerto-rico,concacaf,el-salvador,concacaf,2,0,0,2,0,8
puerto-rico,concacaf,haiti,concacaf,2,0,0,2,0,12
puerto-rico,concacaf,honduras,concacaf,2,0,1,1,2,6
puerto-rico,concacaf,jamaica,concacaf,4,0,0,4,2,6
trinidad-and-tobago,concacaf,antigua-and-barbuda,concacaf,3,3,0,0,15,3
trinidad-and-tobago,concacaf,bahrain,asia,2,1,1,0,1,0
trinidad-and-tobago,concacaf,barbados,concacaf,7,6,0,1,16,4
trinidad-and-tobago,concacaf,bermuda,concacaf,4,2,0,2,5,4
trinidad-and-tobago,concacaf,canada,concacaf,2,2,0,0,6,0
trinidad-and-tobago,concacaf,costa-rica,concacaf,14,0,3,11,5,28
trinidad-and-tobago,concacaf,cuba,concacaf,2,2,0,0,6,1
trinidad-and-tobago,concacaf,dominican-republic,concacaf,6,6,0,0,22,1
trinidad-and-tobago,concacaf,el-salvador,concacaf,4,2,2,0,5,2
trinidad-and-tobago,concacaf,england,europe,1,0,0,1,0,2
trinidad-and-tobago,concacaf,guatemala,concacaf,11,4,4,3,11,16
trinidad-and-tobago,concacaf,guyana,concacaf,4,3,0,1,9,2
trinidad-and-tobago,concacaf,haiti,concacaf,7,3,1,3,10,12
trinidad-and-tobago,concacaf,honduras,concacaf,7,1,3,3,7,12
trinidad-and-tobago,concacaf,jamaica,concacaf,4,0,1,3,3,6
trinidad-and-tobago,concacaf,mexico,concacaf,11,3,2,6,12,24
trinidad-and-tobago,concacaf,panama,concacaf,4,4,0,0,10,0
trinidad-and-tobago,concacaf,paraguay,southamerica,1,0,0,1,0,2
trinidad-and-tobago,concacaf,suriname,concacaf,7,2,3,2,13,15
trinidad-and-tobago,concacaf,sweden,europe,1,0,1,0,0,0
trinidad-and-tobago,concacaf,usa,concacaf,14,1,2,11,5,21
turks-and-caicos-islands,concacaf,bahamas,concacaf,2,0,0,2,0,10
turks-and-caicos-islands,concacaf,haiti,concacaf,2,0,0,2,0,7
us-virgin-islands,concacaf,antigua-and-barbuda,concacaf,2,0,0,2,1,18
us-virgin-islands,concacaf,british-virgin-islands,concacaf,2,2,0,0,4,1
us-virgin-islands,concacaf,curacao,concacaf,2,0,0,2,1,9
us-virgin-islands,concacaf,grenada,concacaf,1,0,0,1,0,10
us-virgin-islands,concacaf,haiti,concacaf,2,0,0,2,0,13
belize,concacaf,canada,concacaf,2,0,0,2,0,8
belize,concacaf,el-salvador,concacaf,2,0,0,2,1,8
belize,concacaf,grenada,concacaf,2,1,0,1,4,4
belize,concacaf,guatemala,concacaf,4,0,1,3,3,7
belize,concacaf,mexico,concacaf,2,0,0,2,0,9
belize,concacaf,montserrat,concacaf,1,1,0,0,5,2
belize,concacaf,panama,concacaf,2,0,0,2,2,6
costa-rica,concacaf,barbados,concacaf,2,1,0,1,4,2
costa-rica,concacaf,brazil,southamerica,2,0,0,2,2,6
costa-rica,concacaf,canada,concacaf,6,3,2,1,8,4
costa-rica,concacaf,china-pr,asia,1,1,0,0,2,0
costa-rica,concacaf,cuba,concacaf,2,0,2,0,3,3
costa-rica,concacaf,czechoslovakia,europe,1,0,0,1,1,4
costa-rica,concacaf,ecuador,southamerica,1,0,0,1,0,3
costa-rica,concacaf,el-salvador,concacaf,13,6,5,2,16,10
costa-rica,concacaf,england,europe,1,0,1,0,0,0
costa-rica,concacaf,germany,europe,1,0,0,1,2,4
costa-rica,concacaf,greece,europe,1,0,0,0,,
costa-rica,concacaf,grenada,concacaf,2,1,1,0,5,2
costa-rica,concacaf,guatemala,concacaf,19,9,4,6,40,28
costa-rica,concacaf,guyana,concacaf,2,2,0,0,11,0
costa-rica,concacaf,haiti,concacaf,2,2,0,0,5,1
costa-rica,concacaf,honduras,concacaf,21,5,6,10,31,37
costa-rica,concacaf,italy,europe,1,1,0,0,1,0
costa-rica,concacaf,jamaica,concacaf,10,7,2,1,23,6
costa-rica,concacaf,mexico,concacaf,20,4,6,10,13,29
costa-rica,concacaf,panama,concacaf,12,7,3,2,25,11
costa-rica,concacaf,poland,europe,1,0,0,1,1,2
costa-rica,concacaf,scotland,europe,1,1,0,0,1,0
costa-rica,concacaf,suriname,concacaf,4,4,0,0,15,2
costa-rica,concacaf,sweden,europe,1,1,0,0,2,1
costa-rica,concacaf,trinidad-and-tobago,concacaf,14,11,3,0,28,5
costa-rica,concacaf,turkey,europe,1,0,1,0,1,1
costa-rica,concacaf,uruguay,southamerica,3,1,1,1,4,3
costa-rica,concacaf,usa,concacaf,18,9,3,6,24,18
el-salvador,concacaf,anguilla,concacaf,2,2,0,0,16,0
el-salvador,concacaf,argentina,southamerica,1,0,0,1,0,2
el-salvador,concacaf,belgium,europe,2,0,0,2,0,4
el-salvador,concacaf,belize,concacaf,2,2,0,0,8,1
el-salvador,concacaf,bermuda,concacaf,4,2,1,1,8,5
el-salvador,concacaf,canada,concacaf,10,3,2,5,11,13
el-salvador,concacaf,cayman-islands,concacaf,2,2,0,0,8,1
el-salvador,concacaf,costa-rica,concacaf,13,2,5,6,10,16
el-salvador,concacaf,cuba,concacaf,3,2,1,0,8,0
el-salvador,concacaf,dominican-republic,concacaf,2,2,0,0,5,3
el-salvador,concacaf,guatemala,concacaf,11,3,5,3,8,8
el-salvador,concacaf,haiti,concacaf,7,4,1,2,9,5
el-salvador,concacaf,honduras,concacaf,14,4,2,8,13,23
el-salvador,concacaf,hungary,europe,1,0,0,1,1,10
el-salvador,concacaf,jamaica,concacaf,8,3,2,3,8,8
el-salvador,concacaf,mexico,concacaf,11,3,0,8,9,26
el-salvador,concacaf,nicaragua,concacaf,2,2,0,0,10,1
el-salvador,concacaf,panama,concacaf,10,6,2,2,21,13
el-salvador,concacaf,puerto-rico,concacaf,2,2,0,0,8,0
el-salvador,concacaf,suriname,concacaf,9,8,0,1,28,7
el-salvador,concacaf,trinidad-and-tobago,concacaf,4,0,2,2,2,5
el-salvador,concacaf,usa,concacaf,8,0,3,5,6,14
guatemala,concacaf,antigua-and-barbuda,concacaf,4,4,0,0,13,2
guatemala,concacaf,barbados,concacaf,2,2,0,0,5,1
guatemala,concacaf,belize,concacaf,4,3,1,0,7,3
guatemala,concacaf,canada,concacaf,7,2,1,4,8,9
guatemala,concacaf,costa-rica,concacaf,19,6,4,9,28,40
guatemala,concacaf,cuba,concacaf,4,2,1,1,7,4
guatemala,concacaf,el-salvador,concacaf,11,3,5,3,8,8
guatemala,concacaf,grenada,concacaf,2,2,0,0,7,1
guatemala,concacaf,haiti,concacaf,6,2,1,3,8,7
guatemala,concacaf,honduras,concacaf,8,1,5,2,5,7
guatemala,concacaf,mexico,concacaf,4,0,1,3,3,9
guatemala,concacaf,nicaragua,concacaf,2,2,0,0,3,1
guatemala,concacaf,panama,concacaf,6,5,1,0,20,3
guatemala,concacaf,suriname,concacaf,3,2,1,0,7,4
guatemala,concacaf,trinidad-and-tobago,concacaf,11,3,4,4,16,11
guatemala,concacaf,usa,concacaf,12,0,5,7,6,17
honduras,concacaf,canada,concacaf,11,4,3,3,21,14
honduras,concacaf,chile,southamerica,1,0,0,1,0,1
honduras,concacaf,costa-rica,concacaf,21,10,6,5,37,31
honduras,concacaf,cuba,concacaf,3,3,0,0,6,0
honduras,concacaf,ecuador,southamerica,1,0,0,1,1,2
honduras,concacaf,el-salvador,concacaf,14,8,2,4,23,13
honduras,concacaf,france,europe,1,0,0,1,0,3
honduras,concacaf,guatemala,concacaf,8,2,5,1,7,5
honduras,concacaf,haiti,concacaf,4,3,0,1,11,2
honduras,concacaf,jamaica,concacaf,12,6,3,3,15,11
honduras,concacaf,mexico,concacaf,18,4,5,9,17,30
honduras,concacaf,nicaragua,concacaf,2,2,0,0,4,0
honduras,concacaf,northern-ireland,europe,1,0,1,0,1,1
honduras,concacaf,panama,concacaf,10,5,1,3,16,8
honduras,concacaf,puerto-rico,concacaf,2,1,1,0,6,2
honduras,concacaf,spain,europe,2,0,1,1,1,3
honduras,concacaf,suriname,concacaf,2,1,1,0,3,2
honduras,concacaf,switzerland,europe,2,0,1,1,0,3
honduras,concacaf,trinidad-and-tobago,concacaf,7,3,3,1,12,7
honduras,concacaf,usa,concacaf,8,2,1,5,10,13
nicaragua,concacaf,dominica,concacaf,2,2,0,0,3,0
nicaragua,concacaf,el-salvador,concacaf,2,0,0,2,1,10
nicaragua,concacaf,guatemala,concacaf,2,0,0,2,1,3
nicaragua,concacaf,honduras,concacaf,2,0,0,2,0,4
nicaragua,concacaf,panama,concacaf,4,0,0,4,2,13
panama,concacaf,belize,concacaf,2,2,0,0,6,2
panama,concacaf,canada,concacaf,6,1,2,3,3,5
panama,concacaf,costa-rica,concacaf,12,2,3,7,11,25
panama,concacaf,cuba,concacaf,4,2,1,1,6,5
panama,concacaf,el-salvador,concacaf,10,2,2,6,13,21
panama,concacaf,guatemala,concacaf,6,0,1,5,3,20
panama,concacaf,honduras,concacaf,10,3,1,5,8,16
panama,concacaf,jamaica,concacaf,4,1,3,0,4,3
panama,concacaf,mexico,concacaf,6,0,1,4,3,16
panama,concacaf,nicaragua,concacaf,4,4,0,0,13,2
panama,concacaf,trinidad-and-tobago,concacaf,4,0,0,4,0,10
panama,concacaf,usa,concacaf,6,0,1,5,3,17
canada,concacaf,australia,asia,2,1,0,1,3,3
canada,concacaf,belize,concacaf,2,2,0,0,8,0
canada,concacaf,bermuda,concacaf,4,2,2,0,8,2
canada,concacaf,costa-rica,concacaf,6,1,2,3,4,8
canada,concacaf,cuba,concacaf,7,5,2,0,11,2
canada,concacaf,el-salvador,concacaf,10,5,2,3,13,11
canada,concacaf,france,europe,1,0,0,1,0,1
canada,concacaf,guatemala,concacaf,7,4,1,2,9,8
canada,concacaf,haiti,concacaf,4,2,2,0,6,2
canada,concacaf,honduras,concacaf,11,3,3,4,14,21
canada,concacaf,hungary,europe,1,0,0,1,0,2
canada,concacaf,jamaica,concacaf,6,1,3,2,3,6
canada,concacaf,mexico,concacaf,18,1,7,10,12,32
canada,concacaf,panama,concacaf,6,3,2,1,5,3
canada,concacaf,puerto-rico,concacaf,2,1,1,0,3,0
canada,concacaf,st.-lucia,concacaf,1,1,0,0,7,0
canada,concacaf,st.-vincent-and-the-grenadines,concacaf,1,1,0,0,4,1
canada,concacaf,suriname,concacaf,1,1,0,0,2,1
canada,concacaf,trinidad-and-tobago,concacaf,2,0,0,2,0,6
canada,concacaf,usa,concacaf,13,6,3,4,23,20
mexico,concacaf,angola,africa,1,0,1,0,0,0
mexico,concacaf,argentina,southamerica,3,0,0,3,5,11
mexico,concacaf,belgium,europe,3,2,1,0,5,3
mexico,concacaf,belize,concacaf,2,2,0,0,9,0
mexico,concacaf,brazil,southamerica,4,0,1,3,0,11
mexico,concacaf,bulgaria,europe,2,1,1,0,3,1
mexico,concacaf,cameroon,africa,1,1,0,0,1,0
mexico,concacaf,canada,concacaf,18,10,7,1,32,12
mexico,concacaf,chile,southamerica,1,0,0,1,0,3
mexico,concacaf,costa-rica,concacaf,20,10,6,4,29,13
mexico,concacaf,croatia,europe,2,2,0,0,4,1
mexico,concacaf,cuba,concacaf,6,6,0,0,21,3
mexico,concacaf,czechoslovakia,europe,1,1,0,0,3,1
mexico,concacaf,dominica,concacaf,2,2,0,0,18,0
mexico,concacaf,ecuador,southamerica,1,1,0,0,2,1
mexico,concacaf,el-salvador,concacaf,11,8,0,3,26,9
mexico,concacaf,england,europe,1,0,0,1,0,2
mexico,concacaf,france,europe,4,1,1,2,6,8
mexico,concacaf,germany,europe,2,0,1,1,1,2
mexico,concacaf,guatemala,concacaf,4,3,1,0,9,3
mexico,concacaf,guyana,concacaf,2,2,0,0,8,1
mexico,concacaf,haiti,concacaf,5,4,1,0,18,2
mexico,concacaf,honduras,concacaf,18,9,5,4,30,17
mexico,concacaf,hungary,europe,1,0,0,1,0,4
mexico,concacaf,iran,asia,1,1,0,0,3,1
mexico,concacaf,iraq,asia,1,1,0,0,1,0
mexico,concacaf,italy,europe,3,0,2,1,3,6
mexico,concacaf,jamaica,concacaf,12,8,1,2,29,6
mexico,concacaf,korea-republic,asia,1,1,0,0,3,1
mexico,concacaf,netherlands,europe,2,0,1,0,2,2
mexico,concacaf,new-zealand,oceania,2,2,0,0,9,3
mexico,concacaf,norway,europe,1,0,0,1,0,1
mexico,concacaf,panama,concacaf,6,4,1,0,16,3
mexico,concacaf,paraguay,southamerica,3,1,2,0,2,1
mexico,concacaf,poland,europe,1,0,0,1,1,3
mexico,concacaf,portugal,europe,1,0,0,1,1,2
mexico,concacaf,republic-of-ireland,europe,1,1,0,0,2,1
mexico,concacaf,south-africa,africa,1,0,1,0,1,1
mexico,concacaf,spain,europe,1,0,0,1,0,1
mexico,concacaf,suriname,concacaf,1,1,0,0,8,1
mexico,concacaf,sweden,europe,1,0,0,1,0,3
mexico,concacaf,switzerland,europe,1,0,0,1,1,2
mexico,concacaf,trinidad-and-tobago,concacaf,11,6,2,3,24,12
mexico,concacaf,tunisia,africa,1,0,0,1,1,3
mexico,concacaf,uruguay,southamerica,2,0,1,1,0,1
mexico,concacaf,usa,concacaf,28,15,6,7,65,33
mexico,concacaf,wales,europe,1,0,1,0,1,1
usa,concacaf,algeria,africa,1,1,0,0,1,0
usa,concacaf,antigua-and-barbuda,concacaf,2,2,0,0,5,2
usa,concacaf,argentina,southamerica,1,0,0,1,1,6
usa,concacaf,austria,europe,1,0,0,1,1,2
usa,concacaf,barbados,concacaf,4,4,0,0,20,0
usa,concacaf,belgium,europe,1,1,0,0,3,0
usa,concacaf,bermuda,concacaf,2,2,0,0,8,2
usa,concacaf,brazil,southamerica,1,0,0,1,0,1
usa,concacaf,canada,concacaf,13,4,3,6,20,23
usa,concacaf,chile,southamerica,1,0,0,1,2,5
usa,concacaf,colombia,southamerica,1,1,0,0,2,1
usa,concacaf,costa-rica,concacaf,18,6,3,9,18,24
usa,concacaf,cuba,concacaf,4,3,1,0,13,4
usa,concacaf,czech-republic,europe,1,0,0,1,0,3
usa,concacaf,czechoslovakia,europe,1,0,0,1,1,5
usa,concacaf,el-salvador,concacaf,8,5,3,0,14,6
usa,concacaf,england,europe,2,1,1,0,2,1
usa,concacaf,germany,europe,3,0,0,2,0,3
usa,concacaf,ghana,africa,3,1,0,2,4,5
usa,concacaf,grenada,concacaf,2,2,0,0,6,2
usa,concacaf,guatemala,concacaf,12,7,5,0,17,6
usa,concacaf,haiti,concacaf,4,2,0,2,6,5
usa,concacaf,honduras,concacaf,8,5,1,2,13,10
usa,concacaf,iran,asia,1,0,0,1,1,2
usa,concacaf,italy,europe,3,0,1,2,2,9
usa,concacaf,jamaica,concacaf,12,5,6,1,16,8
usa,concacaf,korea-republic,asia,1,0,1,0,1,1
usa,concacaf,mexico,concacaf,28,7,6,15,33,65
usa,concacaf,panama,concacaf,6,5,1,0,17,3
usa,concacaf,paraguay,southamerica,1,1,0,0,3,0
usa,concacaf,poland,europe,1,0,0,1,1,3
usa,concacaf,portugal,europe,2,1,1,0,5,4
usa,concacaf,romania,europe,1,0,0,1,0,1
usa,concacaf,slovenia,europe,1,0,1,0,2,2
usa,concacaf,spain,europe,1,0,0,1,1,3
usa,concacaf,switzerland,europe,1,0,1,0,1,1
usa,concacaf,trinidad-and-tobago,concacaf,14,11,2,1,21,5
argentina,southamerica,australia,asia,2,1,1,0,2,1
argentina,southamerica,belgium,europe,2,1,0,1,2,1
argentina,southamerica,bolivia,southamerica,18,11,3,4,36,22
argentina,southamerica,bosnia-herzegovina,europe,1,1,0,0,2,1
argentina,southamerica,brazil,southamerica,10,3,2,5,11,16
argentina,southamerica,bulgaria,europe,3,2,0,1,3,2
argentina,southamerica,cameroon,africa,1,0,0,1,0,1
argentina,southamerica,chile,southamerica,13,9,3,1,28,9
argentina,southamerica,colombia,southamerica,14,8,3,3,19,14
argentina,southamerica,croatia,europe,1,1,0,0,1,0
argentina,southamerica,czechoslovakia,europe,1,0,0,1,1,6
argentina,southamerica,ecuador,southamerica,12,7,2,3,24,12
argentina,southamerica,el-salvador,concacaf,1,1,0,0,2,0
argentina,southamerica,england,europe,5,1,1,3,5,8
argentina,southamerica,france,europe,2,2,0,0,3,1
argentina,southamerica,germany,europe,2,0,1,1,1,5
argentina,southamerica,greece,europe,2,2,0,0,6,0
argentina,southamerica,haiti,concacaf,1,1,0,0,4,1
argentina,southamerica,hungary,europe,3,2,1,0,6,2
argentina,southamerica,iran,asia,1,1,0,0,1,0
argentina,southamerica,italy,europe,5,0,3,2,4,6
argentina,southamerica,ivory-coast,africa,1,1,0,0,2,1
argentina,southamerica,jamaica,concacaf,1,1,0,0,5,0
argentina,southamerica,japan,asia,1,1,0,0,1,0
argentina,southamerica,korea-republic,asia,2,2,0,0,7,2
argentina,southamerica,mexico,concacaf,3,3,0,0,11,5
argentina,southamerica,netherlands,europe,4,1,1,2,4,7
argentina,southamerica,nigeria,africa,4,4,0,0,7,3
argentina,southamerica,northern-ireland,europe,1,1,0,0,3,1
argentina,southamerica,paraguay,southamerica,16,6,8,2,25,14
argentina,southamerica,peru,southamerica,17,10,5,2,31,13
argentina,southamerica,poland,europe,2,1,0,1,4,3
argentina,southamerica,romania,europe,2,0,1,1,3,4
argentina,southamerica,spain,europe,1,1,0,0,2,1
argentina,southamerica,sweden,europe,2,0,1,1,3,4
argentina,southamerica,switzerland,europe,2,1,0,0,2,0
argentina,southamerica,uruguay,southamerica,12,6,3,3,18,13
argentina,southamerica,usa,concacaf,1,1,0,0,6,1
argentina,southamerica,venezuela,southamerica,12,11,0,1,37,7
bolivia,southamerica,argentina,southamerica,18,4,3,11,22,36
bolivia,southamerica,brazil,southamerica,14,3,3,8,12,37
bolivia,southamerica,chile,southamerica,12,2,3,7,10,22
bolivia,southamerica,colombia,southamerica,10,1,3,6,8,18
bolivia,southamerica,ecuador,southamerica,12,2,2,8,11,22
bolivia,southamerica,germany,europe,1,0,0,1,0,1
bolivia,southamerica,hungary,europe,2,0,0,2,2,9
bolivia,southamerica,korea-republic,asia,1,0,1,0,0,0
bolivia,southamerica,paraguay,southamerica,16,4,3,9,16,33
bolivia,southamerica,peru,southamerica,15,6,4,5,16,21
bolivia,southamerica,spain,europe,1,0,0,1,1,3
bolivia,southamerica,uruguay,southamerica,19,5,5,9,20,38
bolivia,southamerica,venezuela,southamerica,16,8,2,6,44,20
brazil,southamerica,algeria,africa,1,1,0,0,1,0
brazil,southamerica,argentina,southamerica,10,5,2,3,16,11
brazil,southamerica,australia,asia,1,1,0,0,2,0
brazil,southamerica,austria,europe,2,2,0,0,4,0
brazil,southamerica,belgium,europe,1,1,0,0,2,0
brazil,southamerica,bolivia,southamerica,14,8,3,3,37,12
brazil,southamerica,bulgaria,europe,1,1,0,0,2,0
brazil,southamerica,cameroon,africa,2,2,0,0,7,1
brazil,southamerica,chile,southamerica,14,10,2,1,31,10
brazil,southamerica,china-pr,asia,1,1,0,0,4,0
brazil,southamerica,colombia,southamerica,10,5,5,0,17,3
brazil,southamerica,costa-rica,concacaf,2,2,0,0,6,2
brazil,southamerica,croatia,europe,2,2,0,0,4,1
brazil,southamerica,czechoslovakia,europe,5,3,2,0,10,4
brazil,southamerica,denmark,europe,1,1,0,0,3,2
brazil,southamerica,ecuador,southamerica,8,4,2,2,12,5
brazil,southamerica,england,europe,4,3,1,0,6,2
